16699	5596
16173	4149
5310	2413
4255	10557
5169	7763
13986	5993
9935	4601
3509	7969
18238	5896
6472	5310
7953	17749
7312	14880
15179	7155
5310	9336
2326	8185
17293	7075
4340	12894
5195	14999
14044	5588
330	7931
3216	12885
14447	5864
11717	13238
6905	13544
11465	10931
16141	7125
14983	7075
10394	9784
10860	948
11873	12654
10289	3838
12524	5619
9003	16896
10165	8063
3971	4325
9469	4251
87	6974
11219	796
10594	18112
10930	8671
12969	18067
17082	14156
15352	18067
2444	2836
11787	7524
475	7098
6404	16079
5169	13931
17175	1320
15531	15331
2805	4200
10943	18425
18238	17139
4488	18054
15879	12285
15179	4574
11330	8159
5169	6464
15352	16378
10165	7048
4444	15496
10422	10834
5582	10191
3391	15316
17217	5149
3656	14651
2673	1851
14927	4464
12481	1406
16478	17293
17521	7602
10623	13643
14724	15356
4364	1505
72	12002
16672	11823
11330	12636
8860	6378
6241	3396
3458	7734
6915	9971
9784	18112
14044	13548
1713	8177
9089	6452
3485	14907
5808	14320
2086	6536
10144	10169
1637	11686
7277	11898
6410	10860
16638	14646
17410	8247
5776	15381
6719	4441
2570	3296
12070	17777
6154	14198
12186	2604
6264	11199
15969	5717
2742	10893
3128	1893
15295	3213
18414	17370
17728	16042
9909	13584
3525	4694
17582	2370
10167	5080
11656	14223
12308	15440
1492	18011
17599	6397
17616	16386
7044	8022
17521	17339
16040	15267
10336	1435
6742	4694
10128	16868
16210	15566
13123	12948
12922	13923
5691	18090
14547	12759
17816	5695
14461	15430
2302	9569
15069	10429
5258	6673
2208	6488
11233	5458
4076	7807
5656	12376
6195	18122
13234	254
4703	15584
4181	3405
15979	16070
3662	16342
7189	9127
1668	8646
13696	12303
9181	8115
18433	9113
6620	2614
14880	7890
18068	7296
9071	11622
14044	11407
13144	7478
17952	6856
17291	13894
6236	11557
4076	11842
7189	14198
14317	5284
16278	16271
370	6116
14044	7432
16042	9071
3914	1147
4298	16052
12509	7416
11642	10250
12819	17293
15879	5526
10737	15268
5543	13359
8426	5354
5903	11363
7349	3266
11390	6903
17018	1538
2904	4002
11330	1231
5169	15501
10144	17091
5691	11970
15352	14058
8636	408
13696	6753
5917	593
7609	8158
5876	5080
5169	6653
12855	1704
7966	14344
15837	3989
17264	10402
6665	15690
10179	4326
11849	7199
3683	10640
6286	3606
15291	14880
3391	13810
3693	12462
4657	14880
2301	13579
3485	17302
3458	7821
7577	17664
17839	14798
1284	6452
2370	10350
11063	8711
13639	11823
5597	1320
18079	13814
5041	1910
85	4965
2072	9591
8724	4622
10914	18023
9002	8205
11608	9466
16359	11882
4881	12208
3898	14195
7612	2937
13030	12329
18113	13080
12887	12944
1443	3212
4641	7351
13906	5455
15352	17201
13696	14067
6958	14674
11055	13987
11491	6047
3971	7369
6270	4830
17118	13427
6911	12313
17521	16432
11595	11826
13342	2995
13266	9493
4488	15877
12354	2076
13342	12003
8315	492
11873	10833
1664	11948
16788	13629
6541	6491
7961	17664
13448	16103
8333	8417
3155	8690
17264	8560
7219	13427
18412	7801
3683	1131
15879	13330
5169	2100
14659	13544
2394	997
1954	2573
3485	9784
6541	3029
12360	8431
7155	15787
14927	396
2570	13896
6363	14647
5427	5545
3795	17020
13342	1039
17521	18044
16699	12629
1238	4694
18238	17321
12524	14502
15884	17880
13342	3818
16123	8721
3485	5303
9134	18112
18014	16432
9393	4109
17246	17650
10325	2323
277	17166
12170	12100
11613	9033
6000	15944
2072	7578
6905	7534
8152	6903
12308	6536
6989	16222
18412	8253
8759	17575
15352	831
7231	10535
5784	967
9018	14307
4076	15590
3914	13935
16342	5575
671	12313
16000	5544
18038	11765
2301	731
3885	3137
10219	5521
7987	7217
14927	14880
16478	11703
1424	7746
7838	8491
10295	3683
16699	7568
13258	10158
2236	7053
15383	14284
11904	2755
2570	16451
16689	7505
15352	1531
6270	14498
17482	2669
5391	13705
1719	332
4076	16042
4940	509
16774	17947
13459	6701
13342	17197
9330	8961
1507	17560
11873	6307
13923	1228
13581	2573
11581	5330
15377	10525
6262	11823
271	7809
11094	12627
11496	8392
17837	2503
7947	17749
12070	17307
17293	5748
10180	7444
13157	14654
1190	1860
4690	16800
5892	13756
9014	1731
10253	7354
9407	10191
11032	16151
17521	15440
8950	7523
6936	8670
6541	14049
5822	5102
2496	3640
16426	9049
11330	2250
405	8265
10163	9071
6236	15316
16311	2209
17582	13123
8680	8262
11787	16562
650	4406
14951	4739
6137	7312
14798	10629
15493	6379
5771	3113
7060	3136
5011	15244
2455	17231
17844	15526
3320	11798
7946	16285
7189	14284
12980	8145
17162	2236
11139	18436
5808	16728
15566	7330
7594	4011
6624	4826
12222	2690
8818	4814
5169	2209
15879	5432
12452	2330
13696	10378
12196	17791
15713	6452
2233	3319
704	7772
5739	15077
9013	4323
10921	13258
3485	12919
14225	14412
11330	15375
12391	265
11787	12842
14798	13969
13113	9118
12308	9494
1652	13516
3909	2756
11330	6495
1648	2110
2072	7269
7231	8247
15743	4226
14686	254
11628	14044
3430	7759
14995	1768
6905	4880
5808	7269
18280	11970
8283	10894
11702	9999
2394	16553
14798	1051
6380	2865
3307	10740
17667	11739
6905	17244
11465	13600
14758	11826
12456	18093
11186	3916
2877	243
15879	17036
2885	4875
4439	9814
2072	16604
6742	12848
79	16479
15914	4655
14548	15877
12855	3099
14007	70
9532	17689
5522	948
13018	8537
7	15817
632	3029
5691	4852
5892	15430
1648	1893
15578	8247
15352	1670
11345	9405
359	14957
17264	16158
7695	15580
5794	3523
7307	10158
2513	7895
11924	11758
7838	4589
8950	8503
14880	14101
11604	13752
1405	532
16559	8576
6227	1646
16891	17325
13120	15665
3752	11326
6541	796
11330	864
12523	9390
15069	17827
17967	2121
8988	2022
5892	5866
11726	7594
528	17698
15837	14370
16348	16942
17767	11882
2166	3900
13208	5024
9260	5204
17883	6552
954	17911
8426	14694
13581	11707
13923	8392
10921	3568
7952	12276
13935	15817
13258	3965
6158	17474
7044	6698
15863	16753
16321	15290
17814	7116
9433	10264
8693	11105
4658	7931
12391	11827
16210	17660
1950	6372
14896	17678
8362	13315
15713	6047
5364	13274
16557	12428
14724	15688
2292	13951
13865	5539
2477	7780
17162	17708
14044	7048
5530	14795
9407	2999
17767	5891
18378	14282
7312	5666
15299	11765
8761	11373
10986	6933
9876	3401
15184	11476
6825	5074
16333	17737
5169	6608
2877	452
9071	1263
2455	18
16171	11757
5666	5079
8574	11711
5876	15430
4076	13673
13696	2076
11782	14163
3405	4119
15879	2209
17162	8010
5169	18461
15971	10893
3160	16314
8472	6138
5914	11871
8574	17680
3391	10402
2742	14667
370	1855
14798	11656
3485	12336
2406	3433
180	6488
14983	13132
2072	1233
17458	78
10191	11765
561	15371
17293	13327
5719	14173
6380	15653
4817	4002
9427	14051
6034	8392
4491	16723
4184	14985
868	14118
15837	15091
4455	6081
609	14214
17082	12747
7441	18444
8857	12495
17053	10691
11635	1194
17521	9563
17395	10708
13799	16285
5373	9936
4155	7261
12070	15590
5373	16406
6143	1676
12158	16703
13048	17321
5280	342
9664	3994
7277	14179
16559	14206
16263	9350
9799	15576
2208	18130
1415	6936
3683	725
9525	227
11330	13684
15920	10607
4111	18419
9992	11685
5610	6143
14951	11363
11688	14284
14596	17773
11702	8553
11182	5024
8283	16386
11330	9166
11330	1467
7460	10400
16123	955
3885	3736
3861	2198
13923	4852
8941	14044
14449	8473
10289	6413
16935	13590
10205	16815
4637	13945
10118	7568
8475	12698
17049	8817
1958	13542
7181	18425
2742	16698
16032	1112
15106	2605
13234	8265
6491	1381
17520	13486
9607	2006
5876	18
10394	6387
10441	3239
1434	5173
13068	14484
5808	14015
12980	3893
3448	13124
13696	15430
14724	407
4560	13654
5505	5063
7044	13823
8950	18465
17712	8690
17582	1355
5553	10630
6472	4780
15879	7169
2877	17236
11702	12591
12171	9052
15069	3584
11782	15971
10289	7798
14013	6488
18311	15356
16074	9056
18273	9374
3914	2082
671	6856
6137	18148
4461	17827
16621	12654
301	16505
17264	14307
12524	6526
2096	16953
11912	9798
12046	12375
7231	12828
5455	13517
12005	15877
14102	16891
1559	3284
12352	15440
2877	16375
694	16658
3885	5429
2496	663
5455	8635
2072	6290
2570	17671
11787	14370
12059	7500
3798	17967
6905	16025
9433	6444
4777	15050
4861	14561
562	701
9840	8576
10743	9504
14880	10987
17667	1373
10986	4541
18153	9049
8099	13208
11663	1243
5536	12128
6885	1930
5909	16118
15888	2590
189	13652
18107	5291
13678	10080
15179	15801
16659	7828
17264	9765
2513	17353
2481	6460
17767	10223
15749	17190
8759	13322
4648	395
9179	13582
6236	3153
14024	12139
16710	12075
13705	426
5462	15027
5756	7041
4488	12059
13918	5575
13955	5723
8610	6832
8655	10390
4773	13311
4775	15430
8845	15770
13427	16398
370	15162
4628	16925
2233	10893
2742	1358
11330	8773
2877	2949
13696	6944
4889	10411
17626	11770
11330	15400
4053	16797
14044	1448
18238	13758
13276	17664
15069	11622
8561	16435
18288	7071
13120	3161
10600	17515
6154	18425
17667	725
6270	6155
9891	18054
17988	13217
17264	13522
7966	9336
15100	8415
16699	4826
15743	9737
3723	6981
11689	13315
15837	3226
16504	7786
10762	3017
182	11765
16123	16285
13696	1596
15179	16042
16342	8738
5739	3153
7419	9591
12990	6964
16264	2891
9710	11706
53	6822
5864	5818
8437	13971
12638	13327
2072	12615
11006	18190
18406	15430
17830	16704
16131	318
17814	51
10621	10606
2457	15894
11815	3310
4503	9951
10394	33
11702	6230
12818	10191
1190	9731
14376	3154
15520	13023
4155	10691
15969	4468
11330	12954
3971	17839
370	14243
15352	9586
14919	8079
17987	17162
5133	5381
4340	5438
11849	13501
7102	17596
17171	279
11782	13548
7594	16228
15493	15819
6641	14207
1052	290
15352	13560
8639	6456
11787	11662
17162	4073
13639	1929
16210	17689
17521	13511
4817	2109
18393	6137
2018	17162
12855	4355
17264	16896
17952	6088
370	7745
10860	10357
10838	10550
17846	16342
17520	4675
13987	13121
15044	14191
2018	12340
9967	1194
8724	7526
5310	14227
15179	2072
4432	6867
5322	604
5427	4927
2688	18363
4817	8679
7684	7986
4823	2414
9393	7095
7349	9127
2352	4205
17264	114
10259	15723
12352	5454
6258	9592
15099	17689
10493	13196
13671	13066
330	4163
7231	11485
15179	2468
13887	13160
15632	7007
10144	9998
12855	349
6154	2188
10652	17827
2010	13265
1496	12375
5227	1173
17604	10466
17826	4568
4076	17737
2267	13315
5864	18340
5739	12167
17604	4232
11056	5732
8981	791
6650	11295
17157	6964
11415	11957
16830	16703
378	8842
11782	12720
15174	12068
4076	12717
12037	8047
15884	721
9607	9520
11782	561
16699	14179
7231	13066
4653	16800
13258	11970
3320	8735
12116	6903
17952	9729
5982	4694
10706	13168
7731	4313
1713	3226
18148	12894
17763	5093
7166	13286
370	14166
9018	14907
11056	13584
9173	7223
13258	7603
7153	254
1074	17105
3391	12497
4294	15124
1250	13357
11782	2582
2087	15921
4248	7926
18114	8357
15672	1024
5455	16314
11496	12068
6885	1700
13906	15331
11787	9374
10783	14025
1964	14400
6486	6737
671	12815
5041	948
10289	11105
4503	2755
4817	18011
4077	6047
4432	365
4877	1195
1993	15476
17827	3095
17315	1355
3971	3710
14251	9356
6674	5588
15352	8532
4076	12853
13548	14722
11787	7748
11834	2177
4817	13066
4420	5879
5808	5455
18238	9118
11531	8600
10535	1884
12855	18
17521	2437
15559	17664
18169	6513
534	7223
4090	7895
2854	17483
7689	17251
2209	14770
6336	5382
12059	10353
11091	8182
18148	3913
17827	14284
9375	17266
18068	11295
330	6995
10422	7716
13123	3740
7189	11882
15475	12289
5716	10363
9065	10439
17292	13327
680	4160
7435	11293
16563	7053
7299	797
14951	12924
4924	4871
10860	6903
10144	1001
3613	3205
15713	490
8874	12543
13234	12759
17768	4589
6541	14733
4932	1285
10986	9395
4815	5599
12019	16270
16638	11517
2854	2755
18238	12299
7606	5673
10063	11174
4113	10481
12059	7523
8950	7481
4665	6628
14163	11485
2110	3606
18280	16585
4935	944
17053	365
3224	2082
6034	13833
12136	3292
7326	14246
14896	5521
17952	1089
15677	11846
4432	7217
14013	11068
4381	8893
14044	12139
10825	8738
12262	6047
11815	13810
2281	12138
7847	1328
15352	8098
9012	5455
16810	93
15879	7945
5973	10191
8195	2188
10594	1001
10180	10728
15738	15331
17988	16151
18107	849
13677	11497
959	6304
12235	1203
12352	11703
3720	6148
13260	6915
5503	14052
3405	14660
10906	17085
83	4826
225	17967
5700	17689
13572	9494
3656	18074
17604	10816
13493	8846
8655	14907
17293	5463
4488	5889
9151	10469
9184	8934
10253	15912
4221	803
18425	14101
17837	6452
13906	4480
6336	6939
16818	15244
10686	2688
8173	4675
5258	11826
16205	7772
13274	12939
12946	11420
5130	4826
15879	3915
12360	9403
8600	2006
17056	15614
8759	11289
4248	9512
17952	14767
5115	14830
4076	345
10165	14914
4903	15672
5373	5186
11186	5673
3425	16935
9087	8643
9461	7153
7847	733
13705	1285
13864	9071
13696	8929
6091	10666
8574	4794
15023	11160
18269	1000
5322	4135
10907	10118
15888	12759
2367	17819
4817	5112
5201	16278
7532	6388
7684	2057
8600	1426
14917	6085
17790	10300
15730	14640
17324	15011
7189	15566
11531	7850
3155	6832
632	11174
13572	15793
10662	13109
16141	17328
6143	14284
14044	17325
3777	6301
5195	15697
7299	12300
632	14044
2267	9784
648	13611
3742	1320
15743	17871
4432	14332
10521	17293
3720	7027
12621	3613
424	11034
13258	11155
8950	4622
2072	1891
15607	6159
3743	10594
4267	5166
1233	10487
1132	8919
10693	8392
12171	8657
9393	16800
11465	163
9427	15566
2742	8238
16357	14872
1922	9462
17292	7767
17952	11592
5169	14001
13359	5530
10054	15172
6442	414
1993	2766
16638	15381
15743	782
6395	2278
15639	963
1922	2541
15106	6614
11330	15448
10289	12336
8950	3530
11820	5993
9508	5575
6192	8424
15069	11670
9508	15789
17667	7048
2301	16151
3885	4274
3890	10707
18238	4005
17478	662
15914	3124
5706	15356
13617	17649
8886	9984
12153	14015
10255	14996
2477	782
14880	5230
10144	6488
15493	12654
11782	10740
12308	5542
15179	2491
10898	7231
9732	13343
9003	18130
12291	6116
575	254
2773	17554
17616	5969
10422	948
3092	6964
9173	10174
1024	11
5808	9024
16210	9984
8217	16139
11737	14654
11252	6073
9532	15978
1424	13437
18283	2845
4285	14102
11656	6452
11075	796
10705	12944
8891	7330
13891	15190
7165	12894
15969	15631
7689	8606
7975	14018
17827	133
11449	10250
370	2755
2072	50
6363	3694
14474	10158
8576	14661
15766	5416
15069	10467
1623	17133
10180	18017
17264	5861
79	14744
5213	4808
1922	1394
12167	7399
370	1149
13906	15356
7944	4156
15559	9617
6380	2121
18238	17400
10582	4803
3408	10623
14835	1382
3885	3662
5455	2336
2387	5051
17082	8671
10743	13475
7349	6505
11733	8618
17844	15814
15493	10080
5455	133
11330	13518
10165	4980
4135	15189
13696	3866
10986	16935
3776	13806
6696	10123
14596	10129
17846	16198
5133	6654
1272	225
15316	13294
2188	1890
1751	11293
7490	11961
16961	4957
18385	18353
14123	18054
15179	15979
5169	8221
5892	14287
17604	12049
5213	3307
12149	4297
3458	18265
16651	2094
9469	2756
6270	1798
1424	13612
4004	3946
3914	11871
12196	16403
468	10591
17082	4509
13925	1874
17293	8549
11008	11335
11782	3870
18217	18346
17243	18003
8574	1791
17412	6230
13923	16871
12070	7248
17841	7249
17293	2773
13611	17293
5358	15990
15635	16210
16672	15738
11330	92
14376	10337
6110	16834
2301	9728
13923	13158
1602	18021
1787	3913
13956	9853
2854	2724
12308	1914
17952	5024
11653	3081
6236	13917
11980	12167
10250	11449
8283	3793
818	841
3224	8225
18096	15982
17521	2043
13696	14013
4076	15264
17619	15120
17952	1062
10144	394
8655	6482
1893	2555
11702	16262
6905	899
9431	17464
6404	3680
11873	11167
16278	6964
8231	10061
5808	9890
16672	10860
5982	16022
13260	12242
11819	12782
15768	10743
6436	9279
15890	15147
15566	17719
7702	5588
53	5876
5846	9261
13732	782
13923	21
12116	12349
12158	1579
9407	13827
15023	14704
8818	8619
6229	6488
9620	5776
10860	7700
9352	5133
17162	4332
13766	17694
1920	5809
14231	26
671	11861
8950	5375
11219	3081
12560	5616
14307	16791
1398	12325
5169	17300
828	14255
8797	4772
2477	948
15101	5467
8655	17836
8426	15793
6541	3908
4503	3319
17846	3410
7153	6137
12308	11622
7445	6411
4181	14667
11542	1309
53	17292
9087	6592
17293	13611
5517	3830
16699	16257
16723	17737
4451	13411
13218	5161
6541	14937
10442	17005
11151	4543
3485	4054
2301	8182
12849	2082
4817	10806
17952	14026
13109	5553
17907	15371
5427	15819
17471	1089
4651	4487
2208	6944
6034	4517
2854	14553
11330	10115
53	11686
7781	9889
3216	9859
11904	9427
11699	17284
12978	14289
12070	1754
13677	17034
5310	1478
43	6282
11306	8606
6034	6530
4076	5120
17689	10731
632	6673
17521	3485
12308	5643
8701	8576
13987	15592
7847	3103
10737	3884
4809	13753
17464	5299
11702	5943
12287	11207
17293	12376
2301	14505
18217	2600
2208	8461
11005	12845
18022	1869
13990	2874
17217	15828
7847	6478
18038	8600
10295	16380
8574	9257
13842	14286
5322	17689
11146	18393
3219	376
15352	3299
13208	9548
11531	18194
6158	407
13030	1648
6103	5209
14284	17839
1170	16825
6380	12621
7107	6760
1719	15715
8369	13208
833	9448
11455	12343
10726	17293
5917	18104
13493	1870
7522	17350
10180	1417
7501	9720
7231	8265
24	7237
10415	10890
17293	17819
11787	8001
15023	12708
650	17591
8185	16323
17593	17162
9381	9508
6691	396
15616	2190
10758	2076
10737	11617
12815	6657
4817	17708
15026	17353
14927	6448
15768	1492
8707	17162
6768	17085
12634	6076
12538	1320
8152	9336
14531	1509
16788	15299
2596	17359
2188	2124
17521	9460
12360	1074
10822	12068
9433	11581
5691	16430
5538	10357
12665	14195
13949	6584
16915	13847
14420	4273
18238	4557
8362	5598
6236	13611
17264	16100
9002	2503
14724	15566
268	5125
370	8166
17469	5613
13678	7456
13696	10627
18077	10191
2899	2964
16189	1327
6915	9669
3230	2668
4823	15819
11688	11638
7838	3394
3532	9127
11330	16884
17218	13044
15879	8339
8671	2006
5597	17719
2233	12289
6776	1079
15743	7423
18393	11882
8950	11363
4940	4852
17712	9157
15493	9995
11787	4840
11042	15487
18288	1859
7231	15566
17093	11864
9427	12837
3720	12287
3552	18054
3971	11519
14044	9044
18107	14602
13696	17321
10667	18322
2356	5455
2302	3878
18107	8343
9360	12208
13124	15292
15863	5151
6091	8776
3307	16585
5716	10633
17582	4111
6227	7072
7867	14798
8574	7843
671	10734
7689	1731
8950	11823
17604	10587
12059	10379
17264	8812
9171	13544
9060	10378
12946	8793
3952	13501
1922	9898
3559	2276
8007	15589
4051	14198
795	8392
11465	16498
13332	7857
15414	9781
3914	14303
11924	3372
16210	10518
11056	1283
2236	11228
7175	17325
1230	7578
6944	8618
3656	8934
5195	370
6110	1165
3914	7330
6472	14284
5169	1351
14044	407
3160	133
3458	10061
16225	12627
6037	4779
12855	12390
3440	13208
11008	13405
134	5934
15743	3837
15879	13999
13581	4109
2326	5773
14044	5213
3082	13108
16681	6488
11834	14284
4298	18150
3742	6077
8934	4247
635	6760
4293	8572
4904	1892
6915	7032
7460	14972
2072	7741
4503	7312
6299	16079
7838	6903
8152	15055
2210	16909
11424	7519
7594	5754
7838	5202
4059	4041
11252	17518
5808	13202
17162	7231
2570	6110
13374	288
14420	9560
5784	13584
17827	6452
13990	17664
11330	8756
4629	15038
5597	1558
17768	9481
7594	6964
12070	8024
17158	16342
4221	13903
18425	14505
15879	1826
9885	796
16343	7312
5422	14224
17667	13091
3803	2005
1117	14035
17521	13607
6491	16079
6491	6322
4703	16558
7784	5173
15099	1830
1377	6884
9174	14340
10671	5864
3885	14270
18238	11961
2838	11882
3971	1038
4076	5013
7367	110
15632	4296
13923	948
1566	13501
15352	11076
1350	532
1922	141
12149	9258
6359	6513
2814	13108
17315	7617
3224	4111
12341	14472
9490	4113
6236	9155
18394	8286
17708	12894
8950	12289
2233	7369
6541	4622
2394	1148
17846	15666
12308	16329
9251	5129
13463	14799
14044	13785
359	1015
12070	5381
3320	7005
15879	3777
14376	17729
18107	2521
1861	15986
17521	4020
3416	16068
9607	2602
3446	2076
2750	11108
7312	4622
13000	17818
2720	770
13258	10629
8724	3584
18274	1356
14044	17383
13696	3485
2587	10400
12735	4754
6236	15440
8561	10273
9002	7223
3564	14044
17292	5864
5892	17353
8835	5889
14103	4323
10616	3491
370	2502
15766	3720
6885	12384
8818	14209
7042	6513
4861	4849
3910	7369
330	14667
10157	1453
920	3654
17751	5291
16284	1532
5133	5018
6825	16905
515	12894
14376	15230
15766	12775
13384	8977
4817	7323
11330	11044
11873	6964
16278	2110
14506	7135
11212	11970
8655	18200
17293	3757
17846	17293
6270	4128
14880	7175
17315	14686
7731	7128
11212	12850
17082	10431
502	14770
8724	14437
4285	10158
18238	6276
8099	1809
254	8632
2565	15011
8576	508
2720	21
3885	10883
7189	12705
1690	66
17264	17819
7867	18148
11782	15704
2444	4913
13041	17392
13923	7921
7966	11739
12543	6468
12869	2188
6550	2503
18238	17459
3525	9192
12226	3834
11570	3470
8437	8484
17082	15789
17521	12549
6810	15925
16070	14505
5169	16800
8759	17117
16311	15316
13334	10803
13041	15299
15743	3415
17665	2058
11498	8182
11363	8804
13906	5588
13448	12282
7117	11979
7830	8707
2688	13590
2973	3932
1424	11922
8283	2555
16578	9662
12046	13208
2499	2581
1806	10004
11782	1263
11688	17423
11526	8690
2281	11342
5161	4673
17293	16100
6739	14427
8669	16268
17768	6760
1896	7666
9071	7465
7231	796
11787	8834
3740	15356
11782	13482
17521	14859
5616	10743
2517	4963
18010	9279
14493	5036
7689	10859
17844	18182
17264	12815
4809	4953
15179	2790
3092	7926
6034	2188
15702	2326
16123	8600
12854	15002
11465	14070
2899	7857
6541	6246
2326	1833
14361	8393
9607	13172
14951	1635
828	2974
9428	290
15938	16629
10304	16049
14458	2207
14023	9413
11008	2693
6964	15430
14284	5310
10907	1893
17293	16935
18159	12531
10289	9041
17175	10226
17293	290
7594	5067
15749	4646
15179	2082
5310	14249
8818	1915
15632	6621
13359	5002
11330	9502
11008	10160
16123	1291
17395	16278
9984	3710
15743	7454
8576	9148
12884	6029
8936	6158
10144	3548
4817	2503
10551	11345
11330	6197
18393	5619
3224	6404
3014	14307
17952	13833
16830	11608
15352	9151
3817	8967
17619	13928
3302	9767
13295	7266
13404	2410
5651	13169
17844	17086
7591	10640
5993	6590
2899	2188
15924	13832
7178	10359
13923	9754
4489	14284
5344	12314
12741	12272
13703	9786
6143	15314
17315	6903
11496	1814
17593	4601
8639	7279
5856	14161
6541	14686
17575	8182
17619	190
15969	4483
15511	15237
2072	6246
12855	4694
3525	4807
10165	3095
5358	11462
12946	358
17827	5129
18079	9336
2281	132
14596	1027
330	12416
13068	9608
4332	5455
5784	17405
9735	13359
17352	12759
3391	3410
2742	15254
14044	13066
15493	15666
13956	13776
16342	11012
11873	12744
1496	13901
14696	1874
3971	15229
15328	17737
2370	16069
16818	10337
11815	13315
18068	13987
10743	13066
15069	8617
2951	7408
172	3198
15069	2809
5691	13498
9885	16360
946	4644
2720	7044
12070	6294
17039	8804
6143	225
8950	17657
9458	12524
5903	15978
17570	13066
889	14798
2267	12638
363	11570
11589	15554
11186	6196
6472	4111
13705	17292
16830	10860
17292	6412
9469	1131
15352	835
3485	17059
8574	3065
10342	1201
5505	254
1108	12276
1791	5925
11306	7852
14376	948
5427	12815
10705	6488
17039	11965
6270	14140
16342	10283
8950	11871
1765	13611
2279	1644
17054	963
11330	14047
15979	4073
10289	14013
8367	15265
12171	17664
332	17598
13123	11174
10432	1535
12070	12462
13696	11707
11688	13091
8283	11765
13732	1608
4076	16038
16830	15314
14163	17963
6154	4041
11281	15602
5739	1188
10144	787
15837	2602
10609	13987
17219	4900
7053	12428
11330	5587
4777	78
14880	9071
6034	6584
14163	2503
11182	11533
5289	2423
3885	12870
11410	10490
13828	6774
2326	5757
17238	17672
15777	2505
11784	5700
12834	10377
2916	5864
6803	5616
12255	8339
6845	1108
6236	10080
17619	17664
957	15780
9267	7489
10094	5887
17264	9796
301	7214
8574	13064
2877	15201
10478	16896
15776	7657
14724	8052
12944	17293
946	6964
10651	7741
11162	13359
18107	8660
79	5367
9184	6964
8561	10816
355	7166
10289	9407
24	15331
12237	16829
9389	12893
6989	3413
8950	9603
2236	10591
7594	17547
15069	18002
11782	1565
12944	7204
15632	738
11330	8180
14044	18465
5808	1806
4817	2413
5739	17036
14596	12126
7847	163
11787	15307
13990	2236
8288	7053
2267	16432
4940	3589
13678	4187
10589	16151
2588	6548
17473	17865
2499	13693
17315	12612
5764	15978
11363	11407
4285	509
11465	12175
18288	5316
13276	13482
3656	10378
4861	17664
9018	11202
4503	3138
9876	17308
4119	17664
3789	12222
15939	2587
4076	9064
8951	15408
11428	6120
14951	16891
6964	16478
5764	3629
6465	12563
5455	1906
6661	15158
10159	10860
5403	7223
6760	15598
3285	6081
10415	2016
15493	14067
8561	2232
13258	4622
18238	18000
17056	16100
6236	6700
3616	3581
5756	11686
13258	12158
18322	4153
7568	14179
12070	17162
8759	4328
4076	18425
7838	16797
13342	11549
14098	6278
7961	6452
14951	6929
370	10591
15837	8793
3525	10241
6046	2907
18312	13262
18378	1535
15976	5783
370	4409
13342	14888
3988	6848
4954	16479
8950	7666
9294	6964
18159	13850
18238	1030
8818	17815
10422	9936
8950	17415
4439	257
2802	11295
17121	13834
7369	3384
6637	7828
14737	15662
796	18425
17521	3053
17121	16441
13678	11557
12687	14905
9508	4677
3961	3942
16988	3913
18288	9922
8212	5067
5169	9186
3742	4631
15316	16487
1131	11418
180	8572
150	2795
9423	9540
9733	5533
15197	16102
1013	5882
3925	15381
15209	1012
17055	5705
17751	4796
2217	5643
5455	4464
7393	14339
17844	10201
4054	4694
5373	6452
14880	6674
1896	948
4076	8223
208	9888
4248	3287
11426	7033
8950	6047
5161	4441
10144	13719
6750	10363
1597	6396
13068	11931
9607	16312
14376	6047
17293	17862
3485	17293
16564	13797
7577	469
1325	17620
370	17470
11212	3913
370	14484
5322	18230
10695	2697
5811	15251
3458	5129
11452	7504
15414	3347
4298	17013
8139	1428
18238	7504
5553	16631
17816	15564
13976	2166
7998	11140
13449	13208
4053	17415
2570	3196
6154	14018
15179	16324
4703	17255
4777	11700
7882	3777
6541	4371
9759	7330
15352	9312
8362	7594
7312	3710
12171	14505
10478	1191
838	18037
11821	6737
14951	5244
7847	4171
11787	1158
7231	4582
8818	67
17293	14287
18426	6531
3485	13525
18238	5643
5025	5673
3376	11495
271	12428
12360	6488
720	6943
2570	6986
8576	14607
11055	3296
16186	3074
1024	6444
16278	5161
2352	15125
7568	1108
11465	2503
8818	2144
17162	7269
405	9071
10770	16441
11787	9407
13044	1377
11787	16860
17020	10441
12021	13315
5808	13687
1608	1320
6202	9982
3319	3151
12221	18435
531	10004
17315	8632
3952	10256
15812	3665
1	5553
14758	17664
11363	14547
9002	11521
3485	451
10191	1426
12875	8978
12946	651
18412	8406
2034	2676
2281	1319
11416	17160
4736	12725
18107	673
3745	8716
7838	5588
6404	14798
4239	8572
18159	2121
7591	14044
17827	6842
6636	3561
3017	16217
11570	9591
10737	11269
17521	12265
11924	5336
9193	14166
14951	15577
8171	14388
11927	9786
8574	5299
11330	14072
15743	14686
5169	8283
4036	775
8134	14013
14758	17003
2477	7577
8950	6641
15743	13299
15414	17166
11055	4093
2899	11692
8004	6584
12308	7496
10535	11691
9525	18119
8540	14820
9880	13381
10737	4673
9518	4769
14686	11525
15471	17321
5570	5700
6787	1582
4172	14536
8574	5455
5455	3319
11306	2503
8950	13211
632	1263
9428	16800
10295	4974
2208	9200
3720	3740
3478	8523
17293	17983
12988	14641
13865	5889
12352	4431
13865	14036
5001	13199
15837	7828
17846	18224
2129	6452
7822	4300
12524	6974
9614	8354
